id,publication_year,cited_by_count,authors
https://openalex.org/W2914742482,2012,26,"['https://openalex.org/A5033887103', 'https://openalex.org/A5071165387', 'https://openalex.org/A5054159576', 'https://openalex.org/A5018493743', 'https://openalex.org/A5014088619']"
https://openalex.org/W3101062900,2014,24,"['https://openalex.org/A5080267104', 'https://openalex.org/A5052717630']"
https://openalex.org/W4255606461,2015,24,"['https://openalex.org/A5013327075', 'https://openalex.org/A5015770363']"
https://openalex.org/W1514476785,2015,22,"['https://openalex.org/A5081236916', 'https://openalex.org/A5000284405']"
https://openalex.org/W1992570289,2015,22,['https://openalex.org/A5058700879']
https://openalex.org/W2296070995,2017,21,"['https://openalex.org/A5080267104', 'https://openalex.org/A5021998552']"
https://openalex.org/W2795775561,2018,21,"['https://openalex.org/A5025105803', 'https://openalex.org/A5080267104', 'https://openalex.org/A5028950652']"
https://openalex.org/W2904605093,2018,21,"['https://openalex.org/A5057744216', 'https://openalex.org/A5013072270', 'https://openalex.org/A5069257022', 'https://openalex.org/A5028802911']"
https://openalex.org/W2941458407,2019,21,"['https://openalex.org/A5045421676', 'https://openalex.org/A5071571264', 'https://openalex.org/A5020819058', 'https://openalex.org/A5061970875', 'https://openalex.org/A5060102282', 'https://openalex.org/A5004124230']"
https://openalex.org/W2986671035,2019,21,"['https://openalex.org/A5056585720', 'https://openalex.org/A5068796595', 'https://openalex.org/A5015848182', 'https://openalex.org/A5033639139', 'https://openalex.org/A5021747883', 'https://openalex.org/A5057736319', 'https://openalex.org/A5074450042', 'https://openalex.org/A5032134965', 'https://openalex.org/A5040915036']"
https://openalex.org/W2954483793,2019,20,"['https://openalex.org/A5057226228', 'https://openalex.org/A5078032253']"
https://openalex.org/W3109432658,2020,16,"['https://openalex.org/A5026695952', 'https://openalex.org/A5018293580', 'https://openalex.org/A5064857767', 'https://openalex.org/A5046665314', 'https://openalex.org/A5004031088', 'https://openalex.org/A5004949920', 'https://openalex.org/A5033639139']"
https://openalex.org/W3169938735,2021,13,"['https://openalex.org/A5015770363', 'https://openalex.org/A5029605074', 'https://openalex.org/A5032538899', 'https://openalex.org/A5072046918']"
https://openalex.org/W2157157156,2021,12,"['https://openalex.org/A5042551745', 'https://openalex.org/A5071165387', 'https://openalex.org/A5002330321', 'https://openalex.org/A5088555912', 'https://openalex.org/A5074388586', 'https://openalex.org/A5017467806', 'https://openalex.org/A5078902586', 'https://openalex.org/A5035203700']"
https://openalex.org/W2040339002,2010,27,"['https://openalex.org/A5048877432', 'https://openalex.org/A5089971631', 'https://openalex.org/A5039448366', 'https://openalex.org/A5082391569', 'https://openalex.org/A5030305033', 'https://openalex.org/A5027171279']"
https://openalex.org/W1982850584,2013,24,"['https://openalex.org/A5080267104', 'https://openalex.org/A5057594342', 'https://openalex.org/A5012215428']"
https://openalex.org/W1568554595,2014,22,"['https://openalex.org/A5033639139', 'https://openalex.org/A5011012964', 'https://openalex.org/A5087088138']"
https://openalex.org/W2480078801,2016,19,"['https://openalex.org/A5015817855', 'https://openalex.org/A5060699528', 'https://openalex.org/A5081958083', 'https://openalex.org/A5036008436', 'https://openalex.org/A5032991538', 'https://openalex.org/A5059840085']"
https://openalex.org/W2763342676,2017,19,"['https://openalex.org/A5058700879', 'https://openalex.org/A5068791018']"
https://openalex.org/W2886188206,2018,19,"['https://openalex.org/A5081236916', 'https://openalex.org/A5048877432']"
https://openalex.org/W2469390656,2016,18,"['https://openalex.org/A5023518001', 'https://openalex.org/A5069257022', 'https://openalex.org/A5028802911', 'https://openalex.org/A5013072270']"
https://openalex.org/W3084334997,2020,15,"['https://openalex.org/A5071203172', 'https://openalex.org/A5080267104']"
https://openalex.org/W3129440833,2021,12,"['https://openalex.org/A5077028846', 'https://openalex.org/A5080258632', 'https://openalex.org/A5043347770']"
https://openalex.org/W3159110958,2021,11,"['https://openalex.org/A5015770363', 'https://openalex.org/A5048165961', 'https://openalex.org/A5041732716']"
https://openalex.org/W3193304031,2021,11,"['https://openalex.org/A5049240073', 'https://openalex.org/A5071165387', 'https://openalex.org/A5014275083', 'https://openalex.org/A5001141623']"
https://openalex.org/W1502950997,2004,35,['https://openalex.org/A5071165387']
https://openalex.org/W2016418571,1996,35,"['https://openalex.org/A5062103492', 'https://openalex.org/A5047977747', 'https://openalex.org/A5020602545', 'https://openalex.org/A5084860941']"
https://openalex.org/W1997374983,2007,26,"['https://openalex.org/A5009663125', 'https://openalex.org/A5057230433', 'https://openalex.org/A5071165387', 'https://openalex.org/A5030805884']"
https://openalex.org/W2171151033,2010,21,"['https://openalex.org/A5048877432', 'https://openalex.org/A5049079205', 'https://openalex.org/A5054906154', 'https://openalex.org/A5030305033', 'https://openalex.org/A5007138994']"
https://openalex.org/W151498629,2012,20,"['https://openalex.org/A5013072270', 'https://openalex.org/A5069257022']"
https://openalex.org/W2002295320,2013,19,"['https://openalex.org/A5039448366', 'https://openalex.org/A5048877432', 'https://openalex.org/A5030305033']"
https://openalex.org/W2010278636,2013,18,"['https://openalex.org/A5039202353', 'https://openalex.org/A5005799052', 'https://openalex.org/A5061970875']"
https://openalex.org/W2271330332,2015,17,"['https://openalex.org/A5071165387', 'https://openalex.org/A5040356737', 'https://openalex.org/A5080330150']"
https://openalex.org/W2578765481,2016,17,"['https://openalex.org/A5032463780', 'https://openalex.org/A5005702955', 'https://openalex.org/A5061496529']"
https://openalex.org/W2592180726,2017,17,"['https://openalex.org/A5017040952', 'https://openalex.org/A5037087050', 'https://openalex.org/A5082358191', 'https://openalex.org/A5048877432']"
https://openalex.org/W2107414416,2015,16,"['https://openalex.org/A5048877432', 'https://openalex.org/A5051374361', 'https://openalex.org/A5030305033', 'https://openalex.org/A5067118505']"
https://openalex.org/W2136710563,2014,16,"['https://openalex.org/A5083783061', 'https://openalex.org/A5032991538', 'https://openalex.org/A5048696924', 'https://openalex.org/A5073902328', 'https://openalex.org/A5059840085', 'https://openalex.org/A5018292103']"
https://openalex.org/W2777412843,2018,16,"['https://openalex.org/A5023706408', 'https://openalex.org/A5073902328', 'https://openalex.org/A5032991538', 'https://openalex.org/A5059840085']"
https://openalex.org/W2397318617,2016,15,"['https://openalex.org/A5069257022', 'https://openalex.org/A5013072270']"
https://openalex.org/W2788040807,2018,15,"['https://openalex.org/A5057291277', 'https://openalex.org/A5033639139', 'https://openalex.org/A5091272738']"
https://openalex.org/W3101165499,2019,14,"['https://openalex.org/A5047724274', 'https://openalex.org/A5055816070', 'https://openalex.org/A5048877432', 'https://openalex.org/A5055944363']"
https://openalex.org/W3093371779,2020,13,"['https://openalex.org/A5081434476', 'https://openalex.org/A5024569490', 'https://openalex.org/A5020744129', 'https://openalex.org/A5001467582']"
https://openalex.org/W2064593952,2008,22,"['https://openalex.org/A5080267104', 'https://openalex.org/A5007424153']"
https://openalex.org/W2080672628,2007,22,"['https://openalex.org/A5059840085', 'https://openalex.org/A5032991538', 'https://openalex.org/A5018292103']"
https://openalex.org/W2162247077,2012,17,"['https://openalex.org/A5039448366', 'https://openalex.org/A5048877432', 'https://openalex.org/A5076160972', 'https://openalex.org/A5066864733', 'https://openalex.org/A5012965551', 'https://openalex.org/A5030305033']"
https://openalex.org/W2040506158,2012,16,"['https://openalex.org/A5047724274', 'https://openalex.org/A5048877432', 'https://openalex.org/A5051006703', 'https://openalex.org/A5030305033', 'https://openalex.org/A5067118505']"
https://openalex.org/W2082504357,2013,16,"['https://openalex.org/A5047868635', 'https://openalex.org/A5039448366', 'https://openalex.org/A5048877432', 'https://openalex.org/A5030305033', 'https://openalex.org/A5012965551']"
https://openalex.org/W2108745490,2012,16,"['https://openalex.org/A5010015600', 'https://openalex.org/A5061970875']"
https://openalex.org/W2714266372,2017,14,"['https://openalex.org/A5032463780', 'https://openalex.org/A5005702955', 'https://openalex.org/A5061496529']"
https://openalex.org/W2963190583,2016,14,"['https://openalex.org/A5037856158', 'https://openalex.org/A5073902328', 'https://openalex.org/A5059840085']"
https://openalex.org/W3106511093,2018,14,"['https://openalex.org/A5080267104', 'https://openalex.org/A5015324466', 'https://openalex.org/A5052717630']"
https://openalex.org/W2936598205,2018,13,"['https://openalex.org/A5019996096', 'https://openalex.org/A5048877432']"
https://openalex.org/W2909486915,2019,12,"['https://openalex.org/A5057412354', 'https://openalex.org/A5009350877', 'https://openalex.org/A5006969369', 'https://openalex.org/A5058700879']"
https://openalex.org/W2975131799,2020,11,"['https://openalex.org/A5091324572', 'https://openalex.org/A5082408253', 'https://openalex.org/A5015770363']"
https://openalex.org/W2997099763,2020,11,"['https://openalex.org/A5032463780', 'https://openalex.org/A5005702955', 'https://openalex.org/A5061496529']"
https://openalex.org/W3043018575,2020,11,['https://openalex.org/A5015770363']
https://openalex.org/W1563395896,2012,15,"['https://openalex.org/A5004976832', 'https://openalex.org/A5013072270']"
https://openalex.org/W1509146554,2012,14,"['https://openalex.org/A5072659160', 'https://openalex.org/A5033010304', 'https://openalex.org/A5048877432']"
https://openalex.org/W1870391051,2013,14,"['https://openalex.org/A5087607093', 'https://openalex.org/A5036600382', 'https://openalex.org/A5000566142', 'https://openalex.org/A5009410290', 'https://openalex.org/A5064102093']"
https://openalex.org/W1492180038,2011,13,"['https://openalex.org/A5090545869', 'https://openalex.org/A5048877432', 'https://openalex.org/A5030305033', 'https://openalex.org/A5067118505']"
https://openalex.org/W1508959917,2013,13,"['https://openalex.org/A5048424912', 'https://openalex.org/A5070154226', 'https://openalex.org/A5000566142', 'https://openalex.org/A5027885884', 'https://openalex.org/A5077406490', 'https://openalex.org/A5018786756', 'https://openalex.org/A5087607093']"
https://openalex.org/W2744940703,2017,13,"['https://openalex.org/A5058700879', 'https://openalex.org/A5005529505']"
https://openalex.org/W1976010248,2014,12,"['https://openalex.org/A5002787525', 'https://openalex.org/A5006476793', 'https://openalex.org/A5071165387']"
https://openalex.org/W2337476913,2016,11,"['https://openalex.org/A5058700879', 'https://openalex.org/A5057412354', 'https://openalex.org/A5081121618']"
https://openalex.org/W2903104651,2019,11,"['https://openalex.org/A5025105803', 'https://openalex.org/A5080267104', 'https://openalex.org/A5028950652']"
https://openalex.org/W2915781689,2019,11,"['https://openalex.org/A5023516815', 'https://openalex.org/A5040339760', 'https://openalex.org/A5071571264', 'https://openalex.org/A5061970875', 'https://openalex.org/A5020819058']"
https://openalex.org/W1997024915,2008,15,"['https://openalex.org/A5048660530', 'https://openalex.org/A5081581970', 'https://openalex.org/A5088422764', 'https://openalex.org/A5071165387']"
https://openalex.org/W2101984447,2009,14,"['https://openalex.org/A5026316580', 'https://openalex.org/A5059840085', 'https://openalex.org/A5069893226', 'https://openalex.org/A5020057874', 'https://openalex.org/A5066014869']"
https://openalex.org/W2001627931,2013,12,"['https://openalex.org/A5090545869', 'https://openalex.org/A5048877432', 'https://openalex.org/A5067118505', 'https://openalex.org/A5089723214']"
https://openalex.org/W2016787472,2011,11,"['https://openalex.org/A5023735760', 'https://openalex.org/A5048877432', 'https://openalex.org/A5030305033']"
https://openalex.org/W2761558609,2017,11,"['https://openalex.org/A5025105803', 'https://openalex.org/A5080267104', 'https://openalex.org/A5028950652']"
https://openalex.org/W2044118673,2010,12,"['https://openalex.org/A5052789848', 'https://openalex.org/A5059840085', 'https://openalex.org/A5082357240', 'https://openalex.org/A5018292103']"
https://openalex.org/W2057865612,2010,11,"['https://openalex.org/A5039448366', 'https://openalex.org/A5048877432', 'https://openalex.org/A5030305033']"
https://openalex.org/W2079231208,2002,17,"['https://openalex.org/A5019377732', 'https://openalex.org/A5062103492', 'https://openalex.org/A5041585781', 'https://openalex.org/A5084860941']"
https://openalex.org/W1748017170,2007,11,"['https://openalex.org/A5059840085', 'https://openalex.org/A5032991538', 'https://openalex.org/A5018292103']"
https://openalex.org/W1969775655,2007,11,"['https://openalex.org/A5066014869', 'https://openalex.org/A5018292103', 'https://openalex.org/A5069893226', 'https://openalex.org/A5059840085']"
https://openalex.org/W2096840427,2004,13,"['https://openalex.org/A5071895721', 'https://openalex.org/A5052272304', 'https://openalex.org/A5061970875']"
https://openalex.org/W1967579779,2011,1327,"['https://openalex.org/A5006700143', 'https://openalex.org/A5081429241', 'https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2112896229,2011,697,"['https://openalex.org/A5085750604', 'https://openalex.org/A5081429241', 'https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2091301585,2012,552,"['https://openalex.org/A5059126266', 'https://openalex.org/A5042336053', 'https://openalex.org/A5049607869', 'https://openalex.org/A5024406485']"
https://openalex.org/W2147634746,2010,525,"['https://openalex.org/A5027036879', 'https://openalex.org/A5081429241', 'https://openalex.org/A5020965594', 'https://openalex.org/A5071634649', 'https://openalex.org/A5000679279']"
https://openalex.org/W1967003847,2010,490,"['https://openalex.org/A5049607869', 'https://openalex.org/A5032038215', 'https://openalex.org/A5025338734', 'https://openalex.org/A5042550344', 'https://openalex.org/A5074881456', 'https://openalex.org/A5023888505']"
https://openalex.org/W2111033378,2005,435,['https://openalex.org/A5013262618']
https://openalex.org/W2178843456,2016,435,"['https://openalex.org/A5027036879', 'https://openalex.org/A5048789742', 'https://openalex.org/A5081429241', 'https://openalex.org/A5000679279']"
https://openalex.org/W2154828947,2002,427,['https://openalex.org/A5046475081']
https://openalex.org/W1766070225,2010,397,['https://openalex.org/A5046475081']
https://openalex.org/W2319216046,2001,388,"['https://openalex.org/A5069353228', 'https://openalex.org/A5001227032']"
