Author,Community,Degree
https://openalex.org/A5084450570,66,5
https://openalex.org/A5013873819,16,2
https://openalex.org/A5024303852,16,9
https://openalex.org/A5089509071,10,9
https://openalex.org/A5055923468,30,3
https://openalex.org/A5018975350,30,14
https://openalex.org/A5041923525,18,7
https://openalex.org/A5079151275,30,5
https://openalex.org/A5063124604,18,7
https://openalex.org/A5050021092,40,4
https://openalex.org/A5014846805,47,3
https://openalex.org/A5073702596,44,8
https://openalex.org/A5018662278,127,6
https://openalex.org/A5006822609,44,9
https://openalex.org/A5038498641,127,18
https://openalex.org/A5053559282,40,5
https://openalex.org/A5069001141,127,16
https://openalex.org/A5047344016,127,11
https://openalex.org/A5030079806,44,11
https://openalex.org/A5008404864,78,8
https://openalex.org/A5071376083,44,8
https://openalex.org/A5031319811,127,7
https://openalex.org/A5040887030,44,5
https://openalex.org/A5082330712,44,19
https://openalex.org/A5014407399,127,6
https://openalex.org/A5055171653,44,5
https://openalex.org/A5062432559,44,3
https://openalex.org/A5037093888,10,6
https://openalex.org/A5047286157,127,12
https://openalex.org/A5057946216,2,5
https://openalex.org/A5056782171,12,8
https://openalex.org/A5034503874,27,6
https://openalex.org/A5041286625,127,8
https://openalex.org/A5050597590,127,8
https://openalex.org/A5061163275,30,6
https://openalex.org/A5007164726,44,9
https://openalex.org/A5034183260,30,7
https://openalex.org/A5003232376,27,4
https://openalex.org/A5056662128,17,7
https://openalex.org/A5024925085,17,8
https://openalex.org/A5053492559,30,5
https://openalex.org/A5005778563,30,4
https://openalex.org/A5004686020,27,4
https://openalex.org/A5044369270,17,9
https://openalex.org/A5031000779,44,4
https://openalex.org/A5004321405,127,6
https://openalex.org/A5003518978,30,5
https://openalex.org/A5035620868,127,9
https://openalex.org/A5080932283,44,20
https://openalex.org/A5087882430,127,11
https://openalex.org/A5055068548,127,6
https://openalex.org/A5023282305,65,8
https://openalex.org/A5074116618,127,5
https://openalex.org/A5081884086,44,3
https://openalex.org/A5077184948,40,20
https://openalex.org/A5059896811,18,8
https://openalex.org/A5091234339,66,4
https://openalex.org/A5077886235,44,13
https://openalex.org/A5071699360,127,3
https://openalex.org/A5078658634,127,8
https://openalex.org/A5061746596,18,7
https://openalex.org/A5019725601,80,7
https://openalex.org/A5081508670,30,6
https://openalex.org/A5028969043,66,4
https://openalex.org/A5020389394,127,3
https://openalex.org/A5054790435,18,8
https://openalex.org/A5016986025,2,2
https://openalex.org/A5077421690,17,5
https://openalex.org/A5047206810,66,7
https://openalex.org/A5079572594,66,7
https://openalex.org/A5019206785,66,7
https://openalex.org/A5007354180,66,6
https://openalex.org/A5053030857,17,5
https://openalex.org/A5089639451,66,5
https://openalex.org/A5047019776,66,9
https://openalex.org/A5047236098,17,12
https://openalex.org/A5059171727,37,3
https://openalex.org/A5074831903,66,4
https://openalex.org/A5091623378,66,4
https://openalex.org/A5014234586,66,6
https://openalex.org/A5041142360,66,6
https://openalex.org/A5063355080,66,4
https://openalex.org/A5061385021,10,16
https://openalex.org/A5054664991,10,5
https://openalex.org/A5070767048,44,5
https://openalex.org/A5011966983,44,5
https://openalex.org/A5028448267,44,9
https://openalex.org/A5079942913,66,4
https://openalex.org/A5052194177,17,4
https://openalex.org/A5048119294,78,3
https://openalex.org/A5037569091,44,19
https://openalex.org/A5033006879,66,6
https://openalex.org/A5074552284,66,10
https://openalex.org/A5088351658,65,4
https://openalex.org/A5014296059,30,4
https://openalex.org/A5078163766,44,4
https://openalex.org/A5035309719,30,5
https://openalex.org/A5012327209,44,7
https://openalex.org/A5070815266,17,11
https://openalex.org/A5049802784,10,6
https://openalex.org/A5024633466,17,18
https://openalex.org/A5037525867,66,5
https://openalex.org/A5015917634,66,7
https://openalex.org/A5019382289,17,6
https://openalex.org/A5005721188,10,2
https://openalex.org/A5021253350,17,8
https://openalex.org/A5031377911,44,1
https://openalex.org/A5022532351,66,6
https://openalex.org/A5031769699,66,4
https://openalex.org/A5030990689,44,6
https://openalex.org/A5006647071,17,6
https://openalex.org/A5082080991,17,11
https://openalex.org/A5087209063,80,8
https://openalex.org/A5004508211,66,4
https://openalex.org/A5021294565,66,6
https://openalex.org/A5090621205,10,2
https://openalex.org/A5010469575,17,2
https://openalex.org/A5073802999,44,3
https://openalex.org/A5077059961,66,1
https://openalex.org/A5042570335,66,7
https://openalex.org/A5084479722,128,4
https://openalex.org/A5047086211,66,6
https://openalex.org/A5046384052,128,6
https://openalex.org/A5000445902,66,8
https://openalex.org/A5027136177,128,5
https://openalex.org/A5082916451,32,3
https://openalex.org/A5008560824,128,6
https://openalex.org/A5047868066,128,3
https://openalex.org/A5036470389,17,9
https://openalex.org/A5008127973,66,9
https://openalex.org/A5007226779,66,8
https://openalex.org/A5081276805,66,10
https://openalex.org/A5090086041,66,7
https://openalex.org/A5055142983,128,4
https://openalex.org/A5034426215,30,6
https://openalex.org/A5029468450,2,3
https://openalex.org/A5004565086,66,19
https://openalex.org/A5044431363,40,41
https://openalex.org/A5023887452,31,9
https://openalex.org/A5084438761,40,11
https://openalex.org/A5017534262,0,8
https://openalex.org/A5009976905,66,5
https://openalex.org/A5067325797,66,5
https://openalex.org/A5015249696,65,7
https://openalex.org/A5090423513,44,8
https://openalex.org/A5066617875,66,5
https://openalex.org/A5008052793,65,4
https://openalex.org/A5059790477,65,2
https://openalex.org/A5086332189,40,12
https://openalex.org/A5018011224,40,7
https://openalex.org/A5001127585,44,3
https://openalex.org/A5022653925,66,5
https://openalex.org/A5051910920,18,8
https://openalex.org/A5022353920,44,12
https://openalex.org/A5089888658,44,5
https://openalex.org/A5026361868,128,5
https://openalex.org/A5082591225,44,17
https://openalex.org/A5059448323,65,6
https://openalex.org/A5077125314,31,6
https://openalex.org/A5078652354,66,3
https://openalex.org/A5062327405,65,3
https://openalex.org/A5026662451,66,9
https://openalex.org/A5066786495,66,6
https://openalex.org/A5037934608,66,4
https://openalex.org/A5053620348,128,5
https://openalex.org/A5038961039,1,10
https://openalex.org/A5091834117,66,5
https://openalex.org/A5081900779,78,8
https://openalex.org/A5004190849,66,5
https://openalex.org/A5046909314,128,6
https://openalex.org/A5045562050,66,7
https://openalex.org/A5086445653,66,4
https://openalex.org/A5017290385,66,2
https://openalex.org/A5002552336,41,2
https://openalex.org/A5059509038,30,3
https://openalex.org/A5053572128,41,4
https://openalex.org/A5052285777,41,6
https://openalex.org/A5023320871,66,3
https://openalex.org/A5090606361,30,14
https://openalex.org/A5072749955,30,13
https://openalex.org/A5029222455,80,8
https://openalex.org/A5057935184,66,4
https://openalex.org/A5075345326,44,8
https://openalex.org/A5052607806,44,7
https://openalex.org/A5031125661,66,4
https://openalex.org/A5052078853,66,2
https://openalex.org/A5000459620,30,1
https://openalex.org/A5083916568,42,3
https://openalex.org/A5087851630,66,5
https://openalex.org/A5083646988,128,6
https://openalex.org/A5059250055,44,3
https://openalex.org/A5082888564,66,8
https://openalex.org/A5047855118,66,15
https://openalex.org/A5022713595,66,10
https://openalex.org/A5016980595,66,9
https://openalex.org/A5009884211,66,9
https://openalex.org/A5042452305,66,5
https://openalex.org/A5068655863,44,21
https://openalex.org/A5019886336,17,5
https://openalex.org/A5079879863,66,7
https://openalex.org/A5074957399,44,13
https://openalex.org/A5079346370,66,8
https://openalex.org/A5028204328,66,4
https://openalex.org/A5032709433,66,8
https://openalex.org/A5022747742,30,4
https://openalex.org/A5052876946,66,7
https://openalex.org/A5077491391,66,5
https://openalex.org/A5028775661,2,8
https://openalex.org/A5033808182,66,8
https://openalex.org/A5069116524,18,5
https://openalex.org/A5049757171,66,8
https://openalex.org/A5031003824,66,6
https://openalex.org/A5040302008,2,9
https://openalex.org/A5073212813,66,11
https://openalex.org/A5002828825,66,6
https://openalex.org/A5052304130,66,21
https://openalex.org/A5051480539,66,9
https://openalex.org/A5013163508,66,8
https://openalex.org/A5057861440,44,4
https://openalex.org/A5009529692,66,9
https://openalex.org/A5074062324,66,9
https://openalex.org/A5022698469,57,3
https://openalex.org/A5088141761,0,17
https://openalex.org/A5037984091,66,7
https://openalex.org/A5005943282,12,4
https://openalex.org/A5073853084,10,5
https://openalex.org/A5016381010,66,8
https://openalex.org/A5039152554,66,6
https://openalex.org/A5022103461,0,8
https://openalex.org/A5080218207,66,5
https://openalex.org/A5083644070,66,7
https://openalex.org/A5022632720,66,4
https://openalex.org/A5074485630,10,5
https://openalex.org/A5068124572,66,6
https://openalex.org/A5052876977,10,9
https://openalex.org/A5021577866,66,7
https://openalex.org/A5076939812,66,7
https://openalex.org/A5016957024,10,7
https://openalex.org/A5019845554,12,3
https://openalex.org/A5024528854,66,7
https://openalex.org/A5062362044,18,8
https://openalex.org/A5003314979,65,3
https://openalex.org/A5009706429,65,8
https://openalex.org/A5060537711,66,4
https://openalex.org/A5084954770,66,1
https://openalex.org/A5033443211,66,6
https://openalex.org/A5056228375,0,6
https://openalex.org/A5085485832,127,3
https://openalex.org/A5037774305,66,7
https://openalex.org/A5016594838,65,7
https://openalex.org/A5044981630,127,3
https://openalex.org/A5017065451,17,2
https://openalex.org/A5056670962,66,5
https://openalex.org/A5066096821,127,3
https://openalex.org/A5007036831,66,4
https://openalex.org/A5055550975,65,6
https://openalex.org/A5046527439,66,9
https://openalex.org/A5051942308,17,18
https://openalex.org/A5080122515,12,6
https://openalex.org/A5018846170,2,1
https://openalex.org/A5073384203,127,11
https://openalex.org/A5084188467,66,5
https://openalex.org/A5010889338,66,3
https://openalex.org/A5008575896,66,9
https://openalex.org/A5054501621,17,2
https://openalex.org/A5038074590,12,4
https://openalex.org/A5069273427,65,3
https://openalex.org/A5057945477,80,4
https://openalex.org/A5035533466,127,7
https://openalex.org/A5042789365,128,3
https://openalex.org/A5078310289,128,3
https://openalex.org/A5021578454,66,3
https://openalex.org/A5004877844,66,2
https://openalex.org/A5064572438,66,2
https://openalex.org/A5062083790,65,6
https://openalex.org/A5020357031,128,2
https://openalex.org/A5087786073,17,4
https://openalex.org/A5083108695,17,3
https://openalex.org/A5022517515,66,3
https://openalex.org/A5089862218,80,5
https://openalex.org/A5037935415,80,18
https://openalex.org/A5035888170,128,5
https://openalex.org/A5024722638,66,3
https://openalex.org/A5030379300,127,6
https://openalex.org/A5078626063,44,4
https://openalex.org/A5046921201,66,7
https://openalex.org/A5089738714,128,8
https://openalex.org/A5019319051,66,8
https://openalex.org/A5019169169,66,3
https://openalex.org/A5057790790,66,1
https://openalex.org/A5086634091,66,8
https://openalex.org/A5021493758,66,1
https://openalex.org/A5034468772,12,5
https://openalex.org/A5083113569,66,7
https://openalex.org/A5031422180,66,7
https://openalex.org/A5060219657,35,4
https://openalex.org/A5031592048,16,8
https://openalex.org/A5029854233,128,3
https://openalex.org/A5051862250,94,3
https://openalex.org/A5060963011,35,2
https://openalex.org/A5069763380,46,6
https://openalex.org/A5024185512,12,3
https://openalex.org/A5079366023,46,6
https://openalex.org/A5057660244,66,3
https://openalex.org/A5060344387,44,7
https://openalex.org/A5005176648,66,2
https://openalex.org/A5029310372,46,7
https://openalex.org/A5061479956,128,3
https://openalex.org/A5004025652,44,2
https://openalex.org/A5086037512,46,15
https://openalex.org/A5064381275,46,7
https://openalex.org/A5044453435,38,12
https://openalex.org/A5084821293,12,19
https://openalex.org/A5089574004,12,6
https://openalex.org/A5091322523,12,9
https://openalex.org/A5030685996,12,11
https://openalex.org/A5018158882,45,18
https://openalex.org/A5024842056,45,8
https://openalex.org/A5056934319,46,22
https://openalex.org/A5015728115,10,28
https://openalex.org/A5033107100,45,5
https://openalex.org/A5052438394,12,4
https://openalex.org/A5002007070,55,13
https://openalex.org/A5024657592,46,4
https://openalex.org/A5091634932,45,5
https://openalex.org/A5039493399,45,5
https://openalex.org/A5015053453,45,2
https://openalex.org/A5028553503,12,3
https://openalex.org/A5042502300,52,5
https://openalex.org/A5005195196,5,6
https://openalex.org/A5018780651,46,3
https://openalex.org/A5005977759,50,8
https://openalex.org/A5022077216,46,6
https://openalex.org/A5038106045,18,11
https://openalex.org/A5034826290,5,4
https://openalex.org/A5084074695,12,4
https://openalex.org/A5029587465,46,3
https://openalex.org/A5000131650,46,6
https://openalex.org/A5001633195,78,8
https://openalex.org/A5001044653,46,16
https://openalex.org/A5033672384,45,4
https://openalex.org/A5089789371,45,4
https://openalex.org/A5057002364,17,32
https://openalex.org/A5070895498,12,9
https://openalex.org/A5026440372,50,5
https://openalex.org/A5080315103,50,5
https://openalex.org/A5070890725,55,9
https://openalex.org/A5050788780,50,6
https://openalex.org/A5084671410,46,7
https://openalex.org/A5080304748,12,8
https://openalex.org/A5010681390,50,6
https://openalex.org/A5033045880,46,9
https://openalex.org/A5025724082,46,6
https://openalex.org/A5023558826,45,2
https://openalex.org/A5005411636,50,5
https://openalex.org/A5004946117,30,7
https://openalex.org/A5074301708,12,6
https://openalex.org/A5014749101,12,6
https://openalex.org/A5083914559,12,1
https://openalex.org/A5021509895,129,3
https://openalex.org/A5082983516,12,5
https://openalex.org/A5073426199,5,4
https://openalex.org/A5070711999,12,7
https://openalex.org/A5000415140,12,3
https://openalex.org/A5000625068,29,12
https://openalex.org/A5080093407,12,2
https://openalex.org/A5010455304,12,4
https://openalex.org/A5076636128,46,4
https://openalex.org/A5039666461,46,11
https://openalex.org/A5072366651,12,7
https://openalex.org/A5005941967,130,2
https://openalex.org/A5047212595,55,3
https://openalex.org/A5075075586,30,7
https://openalex.org/A5051449823,55,7
https://openalex.org/A5055540413,12,2
https://openalex.org/A5071750769,35,3
https://openalex.org/A5064604917,46,10
https://openalex.org/A5001019721,5,4
https://openalex.org/A5077715488,5,3
https://openalex.org/A5052944986,46,4
https://openalex.org/A5077845709,5,7
https://openalex.org/A5032914357,29,5
https://openalex.org/A5029244789,50,5
https://openalex.org/A5050961647,12,5
https://openalex.org/A5063983894,29,4
https://openalex.org/A5024122723,29,4
https://openalex.org/A5039755793,50,2
https://openalex.org/A5022254099,50,5
https://openalex.org/A5090733079,12,4
https://openalex.org/A5028197766,16,3
https://openalex.org/A5036039029,35,2
https://openalex.org/A5016113998,12,4
https://openalex.org/A5065077550,12,4
https://openalex.org/A5035295324,55,6
https://openalex.org/A5042032908,50,4
https://openalex.org/A5028348518,129,1
https://openalex.org/A5027792187,12,7
https://openalex.org/A5046551525,12,5
https://openalex.org/A5053404225,46,5
https://openalex.org/A5073090770,46,6
https://openalex.org/A5011462243,16,2
